,label,area,perimeter,max_intensity,mean_intensity,min_intensity,solidity,minor_axis_length,major_axis_length,eccentricity,bbox-0,bbox-1,bbox-2,bbox-3,q1_intensity,q2_intensity,q3_intensity,filename,cl,noncompactness,q1q2,mima,im_id,schistocyt,cls
52,53,7.11591617761196,10.563808878729835,212,194.5616150019135,163,0.9710144927536232,2.745669517827692,3.3137533523917884,0.5598886535206646,987,2380,1067,2466,196.50400000000002,197.8627,199.379,TP3_a.jpg,3,15.682317672238417,0.9931331170554129,0.8285678582100666,1,False,2
53,54,7.4250078294140875,11.112519494415771,211,186.90720704199524,147,0.9602042613136116,3.0020968063465534,3.173671395654175,0.3243471005418587,1020,1022,1104,1110,187.10739999999998,195.48929999999996,204.5029,TP3_a.jpg,3,16.63137498987864,0.9571234845078479,0.9459381366506423,1,False,2
54,55,7.527130621859724,12.813195204916454,211,197.92022431259045,193,0.9869666131048027,2.0378866496504044,5.067777043659264,0.9155841874313239,1049,0,1194,52,176.2418,188.98819999999998,199.78549999999998,TP3_a.jpg,3,21.81149492510476,0.9325545192768651,0.4021263429890195,1,True,3
55,56,33.47721300091229,22.7656573502737,213,199.0761815667453,184,0.987072426529629,6.420775350815598,6.647409334729085,0.2588914606055229,1078,1307,1260,1484,196.21360000000004,197.21360000000004,198.58570000000003,TP3_a.jpg,3,15.48143074442748,0.9949293557847938,0.965906419704072,1,False,2
56,57,33.30564670960363,22.192933539197266,211,199.65408830744073,193,0.9885224700937602,6.309778801426598,6.725108368613883,0.345979825996295,1082,1582,1261,1757,196.58190000000002,198.15690000000004,201.3107,TP3_a.jpg,3,14.788071925749689,0.9920517529291182,0.9382419517393012,1,False,2
57,58,31.98758186843861,22.64229403844685,211,198.40286054827175,190,0.9840405478993005,6.345590499286304,6.429234130730272,0.16078098011356987,1083,1986,1256,2169,198.0848,199.5078,200.87810000000002,TP3_a.jpg,3,16.027265875615576,0.9928674467865417,0.9869901095926542,1,False,2
58,59,29.80760065903242,23.062171516544282,211,200.06920652322873,194,0.9330008950262115,5.6228659789762006,6.862961301431293,0.5733563756065021,1096,882,1276,1050,196.654,198.0848,199.5877,TP3_a.jpg,3,17.843225999384117,0.9927768309330145,0.8193060884378779,1,False,2
59,60,27.686169850628396,20.454457584503245,211,199.11557566517484,192,0.9857468366703834,5.599398863357887,6.301218343510869,0.458641050685081,1104,2945,1274,3100,198.15690000000004,199.9444,202.37900000000005,TP3_a.jpg,3,15.111690686487146,0.9910600146840823,0.8886216217414953,1,False,2
60,61,30.09626775234542,21.764327499007234,211,198.7381350947835,167,0.9780521262002744,6.026610708100063,6.372448355192809,0.32495571090005304,1108,2253,1274,2428,197.0069,198.58190000000002,200.73770000000002,TP3_a.jpg,3,15.739026359742823,0.9920687635680794,0.9457292350104449,1,False,2
61,62,43.08764858866301,25.056327625782014,211,199.32916192643154,194,0.9907946646627841,7.39717322604151,7.420959926534275,0.08000253752785025,1194,461,1395,665,196.9444,198.0848,199.87810000000002,TP3_a.jpg,3,14.57075460496852,0.994242869720443,0.9967946598919484,1,False,2
62,63,36.81322422080309,23.301480792346442,211,196.87879124130788,186,0.9892425905598243,6.601769014837976,7.1041380423185965,0.3693634580400642,1228,2668,1411,2857,198.3636,199.1569,200.37900000000002,TP3_a.jpg,3,14.749020728514862,0.9960167084344052,0.9292850132573351,1,False,2
63,64,31.276807233016978,21.440727771269213,211,197.81867653461038,189,0.9889778696288642,6.11788047260355,6.516820575162584,0.34450899749283637,1234,223,1410,389,195.00690000000003,196.58190000000002,198.15690000000004,TP3_a.jpg,3,14.697945475598068,0.9919880721470289,0.9387830157424456,1,False,2
64,65,32.79911765907327,22.461275898556757,211,199.54118233145135,194,0.9730952573321483,6.387083284587875,6.556165957147646,0.22564269108430673,1271,1675,1449,1851,196.50400000000002,197.5761,198.72990000000001,TP3_a.jpg,3,15.381783139264527,0.9945737363982791,0.9742101292638217,1,False,2
65,66,36.99159869827481,23.6433989209159,212,199.87444325836492,194,0.9837769328263625,6.720634152568254,7.042031703507658,0.2986582998433735,1280,1995,1460,2186,198.15690000000004,199.1569,200.5877,TP3_a.jpg,3,15.111818148039056,0.9949788332716568,0.9543601101967043,1,False,2
66,67,37.83309050802685,23.681610504160645,211,200.0954111930898,193,0.9892476946630113,6.898932177964738,6.989954757651803,0.16085476344529373,1345,1005,1533,1191,198.0848,199.379,201.53659999999996,TP3_a.jpg,3,14.823496271122385,0.993508844963612,0.9869780874350548,1,False,2
67,68,43.31231873204341,25.19497557090676,211,198.43660599201485,189,0.9908111138798904,7.143388039438287,7.7267293179097045,0.38117363543672556,1376,2454,1571,2664,198.9444,200.08479999999997,201.2348,TP3_a.jpg,3,14.656033493514146,0.9943004166233519,0.9245034665418786,1,False,2
68,69,27.06253999809371,20.555118915180657,211,199.16271698113206,193,0.9805130735076467,5.5723766615162145,6.194070943054669,0.4366514873019621,1393,2974,1547,3139,196.4,197.975,201.0529,TP3_a.jpg,3,15.612463340358278,0.9920444500568254,0.8996307457156989,1,False,2
69,70,35.45839517435765,22.876583426082178,211,198.9378288084175,193,0.9901520912547529,6.479965627209025,6.971535546275937,0.36884982380763304,1408,102,1600,280,197.504,198.50400000000002,200.45489999999998,TP3_a.jpg,3,14.759214755126843,0.9949623181396847,0.9294890034191249,1,False,2
70,71,34.70813305919037,22.488136491226786,211,199.26653589642999,193,0.9903259644896849,6.496555800281622,6.807950552777158,0.2989775885815056,1499,366,1683,542,197.5761,198.654,200.1569,TP3_a.jpg,3,14.570541203861646,0.9945739829049504,0.9542601330486296,1,False,2
71,72,25.46670116147656,19.47714092862728,211,201.2080949580281,196,0.9855095373590473,5.456220667494623,5.9634762132551025,0.4035907451712969,1508,805,1672,953,198.0069,199.5819,200.94439999999997,TP3_a.jpg,3,14.89627637078742,0.9921085028251561,0.9149396211838666,1,False,2
72,73,30.11396903636933,21.428065566453434,211,200.74796527400977,194,0.9867487618792665,5.6292704109442955,6.839633146047765,0.5679879166356281,1556,2834,1709,3021,200.08859999999999,201.08859999999999,202.37900000000005,TP3_a.jpg,3,15.247475129089986,0.9950270676706685,0.8230368925849672,1,False,2
73,74,31.165152979943084,21.507111161425055,211,200.12412617965745,195,0.9876585828946233,5.772221163831002,6.884544239152759,0.5450064519472445,1567,2121,1736,2299,199.0848,200.45489999999998,202.5328,TP3_a.jpg,3,14.842084388534227,0.9931650461026397,0.8384318501439909,1,False,2
74,75,34.63596628586212,22.489672674265258,211,198.00601486024294,193,0.9899976648244726,6.39671442643447,6.919035218548014,0.38115877850751484,1581,560,1771,738,198.654,199.9444,201.15689999999998,TP3_a.jpg,3,14.602894945132437,0.9935462058452249,0.9245095919278822,1,False,2
75,76,30.733513977206194,22.862834975822754,211,201.07234947499003,196,0.9776497596049725,4.961428716083266,7.932502428191483,0.780259693865401,1592,1251,1780,1436,196.654,197.7982,199.00690000000003,TP3_a.jpg,3,17.007792324671254,0.9942153164184506,0.6254556819863986,1,False,2
76,77,30.262387494723654,21.145524819239697,211,200.66015748031495,194,0.9902423810372483,5.651556376052997,6.8245653615350745,0.5605514416246996,1600,2459,1783,2616,199.9444,200.5877,202.37900000000005,TP3_a.jpg,3,14.775212958959075,0.9967929239928469,0.8281196056684512,1,False,2
77,78,28.919813183371687,20.530430813397917,211,199.60935072272707,193,0.9911797647937278,5.816794015311235,6.347235168909045,0.4001959992389803,1611,0,1776,157,199.21359999999999,200.2328,202.37900000000005,TP3_a.jpg,3,14.574734169654729,0.9949099248474774,0.9164295729586175,1,False,2
78,79,32.87264606963413,22.443593805574146,211,200.5814348438406,195,0.9870798920598577,6.210649869473568,6.743359994842664,0.3895572060665612,1659,1607,1840,1779,198.50400000000002,199.654,201.08859999999999,TP3_a.jpg,3,15.323223504508485,0.9942400352610017,0.9210022710078486,1,False,2
79,80,29.77900627714764,23.186621073814777,211,199.85363511659807,193,0.9226290921363483,5.564398707516469,6.984710259983167,0.6044353551852955,1680,784,1874,949,198.94060000000002,199.9444,202.37900000000005,TP3_a.jpg,3,18.053637915823934,0.9949796043300039,0.7966541918561815,1,False,2
80,81,20.082787543742597,18.287375589619188,211,200.00128822293036,194,0.9779855447251509,3.8745894123752724,6.678354652008945,0.8144945136004716,1760,504,1931,628,198.58570000000003,199.9444,201.08859999999999,TP3_a.jpg,3,16.65247442504569,0.9932046108818253,0.5801712568843196,1,False,2
81,82,32.19999727672553,22.325250381914124,211,199.1770551420839,194,0.9872667306809167,5.617309778984748,7.326886925395723,0.6420404856536935,1763,2572,1920,2775,198.654,199.66160000000002,201.73390000000003,TP3_a.jpg,3,15.47878406112218,0.9949534612564458,0.7666707342670447,1,False,2
82,83,17.198839885077817,16.974433309038243,211,199.5616340748951,193,0.983646133478701,3.9935077948546907,5.749079329101182,0.7193630274303556,1776,0,1931,104,197.5819,198.58570000000003,200.08859999999999,TP3_a.jpg,3,16.752954739288995,0.9949452553733726,0.6946343172966862,1,False,2
83,84,30.288258602143216,21.416489607081303,212,199.24766229095488,193,0.9874372974652639,5.904898962641919,6.532928158545122,0.42781331045809695,1784,2138,1949,2314,197.652,199.5857,201.80780000000001,TP3_a.jpg,3,15.143360769435782,0.9903114301275091,0.9038671204302567,1,False,2
84,85,27.2055119075176,21.13439879746239,211,199.96841841841842,194,0.9591934709553529,5.308794552212575,6.610014623469587,0.5957847599284957,1806,332,1966,517,197.5819,198.379,200.3107,TP3_a.jpg,3,16.418099907421883,0.9959819335715978,0.8031441463628709,1,False,2
85,86,5.94490815756866,10.308128724186128,213,200.81584974805313,168,0.9452262394457674,2.6169330935192776,2.9455293967729066,0.458988202529704,1828,3096,1901,3175,198.654,200.0069,201.2348,TP3_a.jpg,3,17.873702162936052,0.9932357333671988,0.888442361629921,1,False,2
86,87,30.10307593850846,21.37325813566972,211,198.89279898679212,193,0.9859079557616839,5.570661523395555,6.901907210848358,0.5903885736368487,1849,106,2033,262,196.6259,203.49710000000002,208.0683,TP3_a.jpg,3,15.175065972231874,0.9662344082544665,0.8071191560848047,1,False,2
87,88,31.715254421916914,21.636805575659796,211,198.0839343980766,191,0.9888766239279952,6.156385202591823,6.56501306406549,0.34729283011174283,1852,1190,2032,1360,197.3636,198.3712,199.95579999999998,TP3_a.jpg,3,14.76107835336757,0.9949206336403672,0.937756732928629,1,False,2
88,89,33.294753611742756,22.993390666703732,211,199.24292491411745,194,0.9820869146116153,6.153007485049224,6.896097014069345,0.45155178441862853,1853,1900,2035,2080,197.0069,197.931,199.00690000000003,TP3_a.jpg,3,15.879258952233004,0.9953312012772128,0.8922449136802922,1,False,2
89,90,32.299396794705956,23.396897266059607,211,198.6087854643565,193,0.9414589617399587,5.882453837021464,7.080416649226513,0.5565618637683194,1859,2810,2040,2992,198.0069,199.00690000000003,200.08479999999997,TP3_a.jpg,3,16.948143185394464,0.9949750486038422,0.8308061698126312,1,False,2
90,91,25.639629090017838,19.682172263907873,211,198.8832713754647,192,0.9830844732170826,5.527574132434637,5.925783139443966,0.36039286942994325,1863,662,2017,826,197.504,198.58190000000002,199.5857,TP3_a.jpg,3,15.108951212440292,0.9945720128571636,0.9328006108831897,1,False,2
91,92,29.844364864312848,21.080677612122322,211,197.08983483894517,190,0.9884995264510892,5.961826148041364,6.378152899216745,0.3553689211223789,1914,3028,2079,3199,197.3636,198.58570000000003,200.2328,TP3_a.jpg,3,14.890414676494984,0.9938459818607279,0.9347261256113025,1,False,2
92,93,24.9765117577375,19.129752974296167,211,199.94548329062857,194,0.987935584639414,5.541675453989125,5.747023768908927,0.26492596765162796,1959,2489,2116,2638,195.504,196.50400000000002,197.7982,TP3_a.jpg,3,14.651663627296784,0.9949110450677847,0.9642687548934937,1,False,2
93,94,24.553042578396262,19.347446514392537,211,199.18999556344278,194,0.977927219480449,5.303931436590569,5.930683145717325,0.44742694073459655,1960,2190,2112,2349,197.58570000000003,199.1569,202.60110000000003,TP3_a.jpg,3,15.245511240901767,0.9921107428364271,0.8943204865733981,1,False,2
94,95,27.017605969417627,20.564708753919486,211,199.8864529785304,194,0.9683748169838946,5.765530448307593,6.078616883057994,0.31679568249668083,1981,339,2135,499,198.0069,199.00690000000003,200.08859999999999,TP3_a.jpg,3,15.653024424600735,0.9949750486038422,0.9484938036442107,1,False,2
95,96,31.083454745986575,21.463879690013478,211,199.20163833888208,193,0.9891671721986307,6.080567539407412,6.5123762400876855,0.3580715725214089,2022,1661,2190,1838,197.7982,199.66160000000002,202.23480000000004,TP3_a.jpg,3,14.821329711005092,0.9906672089174883,0.9336941410076671,1,False,2
96,97,30.25149439686279,21.907770363501406,211,201.19417563127334,194,0.9851017602979648,5.785481725203283,6.665522580487138,0.4966145103686293,2039,1111,2200,1290,198.0069,198.7982,199.9444,TP3_a.jpg,3,15.865345229017297,0.9960195816662324,0.8679712138609935,1,False,2
97,98,33.6215465475688,22.55036126986203,211,201.48987526324316,195,0.988510348692902,6.353853653711405,6.739314188864675,0.33334705589766983,2058,909,2240,1083,199.9444,201.08859999999999,202.8781,TP3_a.jpg,3,15.12478888149376,0.994309970828779,0.942804189810565,1,False,2
98,99,33.34649582658188,21.968458959098182,211,199.36941608819927,194,0.9912571844895977,6.160360098382358,6.918421682128496,0.45512308234165694,2073,0,2258,162,200.58569999999997,201.5877,202.5877,TP3_a.jpg,3,14.472680774238059,0.9950294586425658,0.8904285372335218,1,False,2
99,100,31.973965496112527,21.615189839954006,211,196.8964313090878,186,0.9887574213651101,6.235156462488876,6.533831792802658,0.29888902634874803,2085,2327,2256,2506,198.50400000000002,199.5819,200.1569,TP3_a.jpg,3,14.612401826544044,0.9945992096477688,0.9542878758154153,1,False,2
100,101,26.289130049972087,22.120855354482355,211,198.83513751489096,139,0.9370510580469812,5.241796839624997,6.606891654918932,0.6087225138141836,2117,3239,2298,3384,195.504,196.50400000000002,197.5819,TP3_a.jpg,3,18.61348171977453,0.9949110450677847,0.7933831994539217,1,False,2
101,102,26.722130689941586,23.334447518626952,211,201.1928662420382,196,0.8657960912339524,5.382931595192649,6.482318717567824,0.5571644454554796,2152,455,2338,625,196.7982,198.654,201.37900000000002,TP3_a.jpg,3,20.376235986470498,0.9906581292095805,0.8304021801032846,1,True,3
102,103,32.65206083795155,23.39427483757749,212,199.64737281067556,193,0.9630522088353414,5.917519217564525,7.054551377009736,0.5444043982046795,2160,2863,2327,3062,199.74509999999998,201.15689999999998,202.9444,TP3_a.jpg,3,16.761333929036194,0.9929815979466774,0.8388228962155247,1,False,2
103,104,31.0235427077518,21.637891821103445,211,199.78897471910113,193,0.9884169884169884,6.059488957773499,6.5341377703222125,0.37417375349349674,2161,1816,2325,1991,197.5761,199.5819,201.9444,TP3_a.jpg,3,15.091711700120804,0.9899499904550463,0.9273586157450567,1,False,2
104,105,29.81577048242807,22.72242587886212,211,200.8986162488012,194,0.9255251701255336,5.9265904479999545,6.553922305238217,0.42693680607737683,2187,750,2359,936,198.58190000000002,199.36360000000002,200.5819,TP3_a.jpg,3,17.316629067984994,0.9960790234526262,0.9042814626079916,1,False,2
105,106,38.10814122901377,26.32513855976173,214,202.58684389180692,194,0.9196569400630915,6.533752575060226,7.56203795922776,0.5034573634049478,2212,1495,2435,1680,199.5819,200.5877,202.45490000000004,TP3_a.jpg,3,18.185429617937544,0.9949857344194084,0.8640200710824595,1,False,2
106,107,30.738960526136626,23.370036673389578,211,200.8108527131783,193,0.9351698425849213,6.045727406939386,6.595790125076909,0.3997964033402745,2247,2492,2424,2672,201.0848,202.45690000000002,204.8781,TP3_a.jpg,3,17.767634453715107,0.993222755065399,0.9166039689397926,1,False,2
107,108,30.755300172927928,23.252779495173204,211,198.83512640014166,192,0.963321533671685,4.9194078307141895,8.017525081496789,0.7896311288560593,2259,2224,2423,2423,199.0848,200.80780000000001,202.88190000000003,TP3_a.jpg,3,17.5804414592281,0.9914196560093781,0.613581844859759,1,False,2
108,109,27.895861984450104,20.697475534231174,211,199.1122175037829,194,0.9764548877555884,5.72350348906576,6.252473348425689,0.40254931117732357,2278,53,2448,212,197.0069,198.58190000000002,200.08479999999997,TP3_a.jpg,3,15.35659639156845,0.9920687635680794,0.9153983024184952,1,False,2
109,110,25.929657820563445,19.55989519752467,211,200.59087328677205,191,0.988630464126259,5.5206473922140145,5.984555416791688,0.3860390061679078,2341,1866,2501,2021,197.654,198.7982,200.08859999999999,TP3_a.jpg,3,14.754899689988857,0.9942444146878593,0.9224824582163575,1,False,2
110,111,26.688089759126374,20.659038982189006,211,198.95688775510203,193,0.9798040391921615,4.862128384440182,7.06564262691322,0.725581013643252,2343,2970,2487,3153,199.5857,200.5877,202.0848,TP3_a.jpg,3,15.991998510183967,0.9950046787514887,0.6881367543159069,1,False,2
111,112,31.278168870249587,22.050576920146742,211,197.61259849375298,189,0.9835160130159274,6.191346889946115,6.440771578119659,0.2755941006006943,2348,358,2521,531,197.0069,198.58190000000002,200.1569,TP3_a.jpg,3,15.545281583724254,0.9920687635680794,0.9612740981187907,1,False,2
112,113,25.498018817826555,21.351006092115103,211,201.24532735234433,196,0.9603569413816093,5.065936301309411,6.715709313488325,0.6564825483231642,2368,931,2557,1089,196.50400000000002,197.3636,198.23080000000002,TP3_a.jpg,3,17.87846594680622,0.9956445869451106,0.7543412117517672,1,False,2
113,114,33.595675440149236,23.85652251044026,211,200.4750942325619,195,0.9408198284080076,6.304527707606662,6.914806507879024,0.410760715032079,2387,1171,2573,1363,199.654,201.0848,203.29930000000002,TP3_a.jpg,3,16.940682359700006,0.9928845939623482,0.9117431847764672,1,False,2
114,115,33.51533884342533,22.405382222329393,211,198.05387178028764,190,0.9865330661322645,6.386317336101777,6.6893375372383295,0.29756675228535523,2417,3178,2592,3362,199.0848,200.1569,202.15689999999998,TP3_a.jpg,3,14.978250850271532,0.9946437020157686,0.9547010149436033,1,False,2
115,116,27.60174834220667,20.19615500147741,211,199.92023087168863,195,0.9886845827439887,5.765102792403135,6.099697207822375,0.32664895867362065,2426,1438,2586,1600,196.50400000000002,197.58570000000003,199.1569,TP3_a.jpg,3,14.777494229233017,0.9945254135294204,0.9451457336291792,1,False,2
116,117,25.523889925246117,19.65160299731207,211,202.27927447319286,195,0.9866308753092268,5.600085941428874,5.8078717499167505,0.26509093351112367,2441,549,2600,704,198.654,199.654,201.0848,TP3_a.jpg,3,15.130354405030642,0.9949913350095666,0.964223416522437,1,False,2
117,118,33.48946773600577,22.088563534594083,211,198.4289083146981,194,0.98779067432427,6.278483619001229,6.796597743864068,0.38295112450858093,2452,2431,2636,2602,200.08859999999999,202.88190000000003,205.1078,TP3_a.jpg,3,14.568897985118918,0.9862318915585864,0.9237686053539671,1,False,2
118,119,30.507482196593184,21.122822838090254,211,199.3911180540058,195,0.9890085636090756,5.940859974927498,6.553400407804111,0.4221394626328629,2460,2073,2624,2253,197.0069,197.654,199.0848,TP3_a.jpg,3,14.625056298456911,0.9967260971192083,0.9065309007905011,1,False,2
119,120,28.857177870671695,22.582016781901483,211,200.55579672533383,194,0.953094081669365,5.305417724700574,6.98507756636508,0.6504652929018312,2491,2751,2643,2940,198.50400000000002,199.57610000000003,200.5819,TP3_a.jpg,3,17.67142595244399,0.9946281142882338,0.759535978562,1,False,2
120,121,27.555452676297982,20.770190026794904,211,200.4868310520334,194,0.9855361838901334,5.0721785290236605,6.936690158302061,0.6821522249144492,2507,250,2654,434,198.654,199.9444,202.5328,TP3_a.jpg,3,15.655732417716473,0.9935462058452249,0.7312101900577337,1,False,2
121,122,27.326697621219754,20.035891320646872,211,199.57147839952165,193,0.9876476377952756,5.833542666192799,5.968593064825463,0.21152235239945236,2516,1895,2676,2057,198.58190000000002,200.08479999999997,202.3107,TP3_a.jpg,3,14.690283713647435,0.9924886847976461,0.9773731602798401,1,False,2
122,123,21.724922046268432,18.344541881544192,211,198.93556878721404,194,0.9921646663764692,4.9562240125659285,5.7633744807543446,0.5103753277319049,2578,0,2708,142,198.3636,199.00690000000003,200.2328,TP3_a.jpg,3,15.490146115462425,0.9967674487668516,0.8599517572762734,1,False,2
123,124,14.874525129015128,18.629930026037467,212,201.7721530574881,196,0.9811388539608407,2.854297839554769,7.054384054729872,0.9144878628733651,2635,843,2708,1039,198.0069,198.654,199.654,TP3_a.jpg,3,23.333470464749745,0.9967425775468906,0.40461333227824475,1,True,3
124,125,26.801105649432877,30.30722884899648,255,206.20525326423817,0,0.9046327787480467,2.7185057173762215,13.729472705953766,0.9802009882939825,2636,3026,2708,3372,199.654,201.00689999999997,204.53279999999998,TP3_a.jpg,3,34.27202342023084,0.9932693852798089,0.19800510737730995,1,True,3
125,126,12.458980678367668,16.07462606509543,211,200.99562841530056,195,0.9870550161812298,2.663642137483861,6.329445079621082,0.9071379260784406,2639,2064,2708,2237,196.50400000000002,254.07209999999998,255.0,TP3_a.jpg,3,20.739546019305585,0.7734182541097587,0.4208334386311355,1,True,3
126,127,9.944036709739791,15.409108208787952,212,202.4951389839792,196,0.976989966555184,2.297024776785769,5.923050709174218,0.9217388758110971,2649,1261,2708,1428,199.08859999999999,201.08859999999999,202.9444,TP3_a.jpg,3,23.877688982943166,0.9900541353413371,0.3878110942436987,1,True,3
127,128,6.234936888114269,12.395715186503734,211,199.45053505132125,193,0.9800941780821918,1.7036399668752606,5.019716033955066,0.9406458552716308,2663,584,2708,728,200.2328,202.15689999999998,205.0357,TP3_a.jpg,3,24.643995238802052,0.9904821453039694,0.3393897095674856,1,True,3
128,129,6.094688253155594,12.958174252449094,211,199.79647006255584,193,0.9709327548806942,1.6861478885102459,5.048755655434994,0.9425826539961095,2664,2385,2708,2532,197.42990000000003,198.5761,200.90735,TP3_a.jpg,3,27.55092188183622,0.9942279055737324,0.33397296355491174,1,True,3
0,1,8.624610231342166,13.043325981031193,210,193.99905273129144,187,0.9901516335782398,2.186251514200704,5.2442405744759615,0.9089586888100019,0,0,57,139,224.64170000000001,225.5734,226.3475,TP3_b.jpg,3,19.725917819357257,0.995869637111468,0.41688619794471743,2,False,2
1,2,7.9669394479922655,12.314497100644816,210,196.38403691676638,188,0.9911909198712519,2.381496510282386,4.571126146434723,0.8535647165327073,0,169,61,298,191.2799,193.6328,196.42610000000002,TP3_b.jpg,3,19.034516307263495,0.9878486496089505,0.5209868277513734,2,False,2
2,3,31.246851213899593,21.52194585712813,213,196.75034861425831,187,0.9855694897783885,6.0763714587836954,6.59053225150599,0.3872257442903205,0,323,163,499,193.36360000000002,195.42610000000002,199.21359999999999,TP3_b.jpg,3,14.823706565066987,0.9894461384635932,0.9219849364055832,2,False,2
3,4,20.408218842336023,17.456124226719513,225,201.72064318121164,188,0.9839164970787107,4.537459321171708,5.752605093652819,0.6146935773118793,0,544,152,668,193.16429999999997,195.65200000000002,200.4,TP3_b.jpg,3,14.931056716549039,0.9872850775867354,0.7887660020636822,2,False,2
4,5,25.3291758009831,19.582147241079284,214,198.418664659714,187,0.9936965811965812,4.616307501821996,7.102544938625343,0.759975957954791,0,1000,119,1186,196.8741,199.66160000000002,206.32989999999998,TP3_b.jpg,3,15.139082834129397,0.9860388777812057,0.6499511853444825,2,False,2
5,6,24.74639506542667,19.0476350132476,215,196.128480246506,185,0.994255703266043,5.0458349422546895,6.368940941617436,0.6101881820578136,0,1320,130,1486,194.65200000000002,197.5819,202.0848,TP3_b.jpg,3,14.661222316974289,0.9851712125452788,0.7922565130543141,2,False,2
6,7,33.064636919431926,21.618898513879774,226,195.28056665156694,186,0.993616760096567,6.314020612550208,6.690378280771551,0.33067004302044123,0,1746,168,1927,192.5721,195.2136,199.5819,TP3_b.jpg,3,14.135245884970177,0.9864686681665621,0.9437464292111836,2,False,2
7,8,24.689206301657112,20.007044607343545,215,199.1363335539378,188,0.9939699594342726,4.721675271243788,6.988099145932089,0.7372007604042699,0,2723,122,2909,191.77900000000002,193.7848,197.3221,TP3_b.jpg,3,16.212827137070338,0.9896493429825252,0.675673766591072,2,False,2
8,9,32.69290995492981,21.640514249585564,218,197.8131195335277,188,0.9923127789717309,6.170918388197217,6.791884845640759,0.41772764852093175,0,3121,170,3299,195.2819,199.00690000000003,202.7453,TP3_b.jpg,3,14.324569383151482,0.9812820560493127,0.9085722930296591,2,False,2
9,10,29.611524897536796,20.677395981563855,213,197.02644042856485,187,0.990706573732404,6.072073101204561,6.213193310024021,0.21192004067648146,10,766,177,934,194.23280000000003,197.504,200.94439999999997,TP3_b.jpg,3,14.438793883727303,0.9834372974724565,0.9772870081811579,2,False,2
10,11,27.81416375049359,20.393768988906466,212,196.81020218338475,185,0.9875271936185642,5.889254066543588,6.037989107696338,0.22058925840085777,69,12,237,178,194.2136,196.42610000000002,199.8192,TP3_b.jpg,3,14.95302239908264,0.9887362219175557,0.9753667920726845,2,False,2
11,12,5.703898367396958,9.238018023079116,210,194.25232752446885,163,0.9757745166550198,2.4923176650199395,2.925636338072347,0.5237222410113797,96,2106,170,2181,193.2857,196.00490000000002,200.79819999999998,TP3_b.jpg,3,14.961868444665319,0.9861268774403087,0.8518890856619884,2,False,2
12,13,28.962023937582547,20.29943876063694,225,196.80277385989658,186,0.9912848953721396,5.790808102071686,6.370024727827882,0.41664008450967077,99,1534,257,1708,189.48349999999996,196.3335,202.3509,TP3_b.jpg,3,14.22784591591096,0.9651103861541712,0.9090715263277003,2,False,2
13,14,31.42931060306913,21.480250568755025,212,196.799194177281,186,0.9900064336264207,6.2047246875951405,6.45493139344229,0.2757203338294202,100,2365,274,2533,192.21359999999999,194.227,200.0069,TP3_b.jpg,3,14.680600867250455,0.9896337790317514,0.9612378985001545,2,False,2
14,15,29.793984286706333,21.607772492102466,210,196.49993144737442,187,0.9763944667559126,5.88775062659493,6.594367473613585,0.4503633000414573,110,2635,291,2808,193.7848,196.35980000000004,200.45489999999998,TP3_b.jpg,3,15.670808830988829,0.9868863178715804,0.8928453942177046,2,False,2
15,16,24.21535654470936,18.517731334531337,223,197.17616959064327,187,0.9916359986617598,5.411859666571314,5.698489712618373,0.3131590350517135,133,922,284,1071,192.779,196.35980000000004,200.2462,TP3_b.jpg,3,14.160698940970288,0.9817640881687594,0.9497006995709121,2,False,2
16,17,31.1038793044757,21.233523945101325,223,197.46320535831546,185,0.9912775559798646,5.951437562981459,6.66007138750257,0.4488648327867219,135,3000,305,3177,192.3626,195.2819,200.94060000000002,TP3_b.jpg,3,14.495379650676382,0.9850508418854997,0.8935996653352933,2,False,2
17,18,31.807845753734288,21.332649092740265,210,196.1517979452055,187,0.9916373052595832,6.331338441283841,6.398335282716766,0.14433405273954222,174,492,346,666,193.21359999999999,195.78480000000002,201.0848,TP3_b.jpg,3,14.307222212952437,0.9868672133893948,0.9895290198977386,2,False,2
18,19,5.183752944540515,11.983068686003842,210,185.08668242710795,142,0.8739669421487604,2.33397088042743,3.0754404394417874,0.6511999296748464,178,1859,255,1948,193.28189999999998,196.21360000000004,199.00690000000003,TP3_b.jpg,3,27.700767507586903,0.9850586299828347,0.7589062205513111,2,True,3
19,20,19.885350145014364,16.772924277429425,227,196.2056285949055,187,0.9897661809556083,4.759863472108628,5.321571888826273,0.4471741779513913,185,334,325,468,170.7447,185.68619999999999,202.3587,TP3_b.jpg,3,14.147650746140695,0.9195336002352357,0.8944468986885122,2,False,2
20,21,28.863986056834737,20.412762296130133,210,195.31861496367583,186,0.9900518425108589,5.823443467763327,6.314610324739335,0.38667180028725895,210,1379,368,1552,192.4261,194.42610000000002,198.8116,TP3_b.jpg,3,14.436012536101043,0.9897133152390547,0.9222173924095176,2,False,2
21,22,28.3928595743522,20.004235808607422,214,196.4055726069442,186,0.9920548075550693,5.780469530018044,6.258728144611481,0.38339291725530084,242,2500,404,2667,192.2819,194.92700000000002,198.3636,TP3_b.jpg,3,14.094017167888646,0.9864303046781615,0.923585334984521,2,False,2
